year,country_id,country,region,latitude,longitude,success,suicide,attack_type,target_type,gname,weapon_type,nperps,nkill,nkillus,nkillter,nwound
2014,113,Libya,Middle East & North Africa,32.088944,20.251208,1,0,Armed Assault,Military,Unknown,Firearms,-99,1,0,0,0
2014,113,Libya,Middle East & North Africa,32.764884,22.639343,1,0,Assassination,Government (General),Unknown,Firearms,-99,1,0,0,0
2014,113,Libya,Middle East & North Africa,32.119507,20.067514,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,205,Thailand,Southeast Asia,6.726666,101.612152,1,0,Armed Assault,Military,Unknown,Firearms,8,2,0,0,3
2014,205,Thailand,Southeast Asia,6.241956,101.809503,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,153,Pakistan,South Asia,29.896111,69.251944,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary,-99,0,0,0,0
2014,153,Pakistan,South Asia,26.733346,64.115782,1,0,Bombing/Explosion,Military,Lashkar-e-Balochistan,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,28.520439,68.543873,1,0,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,28.520439,68.543873,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,34.786422,71.584511,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,26.225679,85.427192,1,0,Facility/Infrastructure Attack,Business,Maoists,Incendiary,50,0,0,0,0
2014,121,Malaysia,Southeast Asia,5.33822,100.429195,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,33.497602,71.047618,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,200,Syria,Middle East & North Africa,34.733879,36.71817,1,0,Armed Assault,NGO,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,603,United Kingdom,Western Europe,54.823455,-6.389992,1,0,Bombing/Explosion,Business,Loyalists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,31.823914,70.909453,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,34.736041,71.525202,0,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,34.434167,70.447778,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,8
2014,4,Afghanistan,South Asia,33.548868,68.417723,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,4,Afghanistan,South Asia,33.305531,68.471948,1,0,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives/Bombs/Dynamite,-99,1,0,0,2
2014,92,India,South Asia,24.78576,94.477952,1,0,Bombing/Explosion,Military,People's Liberation Army (India),Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,95,Iraq,Middle East & North Africa,32.865723,44.212366,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,5
2014,153,Pakistan,South Asia,31.484344,74.326069,0,0,Assassination,Educational Institution,Unknown,Firearms,2,0,0,0,2
2014,95,Iraq,Middle East & North Africa,36.356386,43.147326,0,1,Assassination,Military,Unknown,Explosives/Bombs/Dynamite,-99,3,0,1,2
2014,60,Egypt,Middle East & North Africa,30.46632,33.648028,0,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,33.938445,70.093951,1,0,Assassination,Educational Institution,Unknown,Firearms,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,35.383408,44.378509,0,0,Assassination,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.35,43.783333,1,0,Armed Assault,Military,Unknown,Firearms,-99,9,0,9,
2014,6,Algeria,Middle East & North Africa,26.504875,8.478095,1,0,Armed Assault,Police,Unknown,Firearms,-99,,0,,
2014,95,Iraq,Middle East & North Africa,34.882576,44.62634,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,10
2014,95,Iraq,Middle East & North Africa,33.664354,44.373779,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,205,Thailand,Southeast Asia,13.893821,100.562166,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,4,Afghanistan,South Asia,35.048473,71.237072,0,1,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.274537,43.952878,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,153,Pakistan,South Asia,24.883591,66.988376,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,2,0,0,0,0
2014,113,Libya,Middle East & North Africa,30.755272,20.225155,1,0,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.058026,44.215936,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,2
2014,95,Iraq,Middle East & North Africa,33.219388,44.335193,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,1,0,0,6
2014,95,Iraq,Middle East & North Africa,32.334903,44.254289,1,0,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,32.690019,44.021819,1,0,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.460627,44.356728,0,0,Bombing/Explosion,Airports & Aircraft,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.936333,43.035277,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,34.058232,44.215768,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.3,44.4,1,0,Armed Assault,Police,Unknown,Firearms,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,33.906667,44.724444,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,35.46835,44.391795,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.398785,44.370738,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,110,Lebanon,Middle East & North Africa,34.180757,36.422499,1,0,Hostage Taking (Kidnapping),Journalists & Media,Unknown,Unknown,-99,0,0,0,0
2014,153,Pakistan,South Asia,29.033333,69.15,1,0,Armed Assault,Private Citizens & Property,Baloch Republican Army (BRA),Firearms,-99,8,0,0,3
2014,160,Philippines,Southeast Asia,7.234423,124.256137,1,0,Bombing/Explosion,Utilities,Bangsamoro Islamic Freedom Movement (BIFM),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,113,Libya,Middle East & North Africa,32.8802,13.19,1,0,Hostage Taking (Kidnapping),Journalists & Media,Unknown,Firearms,-99,0,0,0,0
2014,113,Libya,Middle East & North Africa,32.115442,20.066514,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,5
2014,123,Mali,Sub-Saharan Africa,17.848072,0.322303,1,0,Hostage Taking (Kidnapping),NGO,Movement for Oneness and Jihad in West Africa (MUJAO),Unknown,-99,0,0,0,2
2014,205,Thailand,Southeast Asia,6.820932,101.352468,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,1,0,0,0
2014,205,Thailand,Southeast Asia,6.654207,101.393152,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,153,Pakistan,South Asia,29.541083,67.88428,1,0,Armed Assault,Military,Unknown,Firearms,4,2,0,0,0
2014,153,Pakistan,South Asia,28.420391,70.30558,1,0,Bombing/Explosion,Utilities,Baloch Republican Army (BRA),Explosives/Bombs/Dynamite,-99,0.33,0,0,0
2014,92,India,South Asia,26.035216,90.305265,1,0,Armed Assault,Military,Garo National Liberation Army,Firearms,2,2,0,2,0
2014,228,Yemen,Middle East & North Africa,15.359018,44.204124,1,0,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,228,Yemen,Middle East & North Africa,12.825527,45.030014,1,0,Armed Assault,Military,Unknown,Firearms,-99,3,0,1,1
2014,95,Iraq,Middle East & North Africa,,,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,1,0,0,2
2014,95,Iraq,Middle East & North Africa,33.750169,44.634426,1,0,Hostage Taking (Kidnapping),Business,Unknown,Firearms,-99,0,0,0,0
2014,153,Pakistan,South Asia,24.926295,66.970411,1,0,Armed Assault,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,6,8,0,0,8
2014,4,Afghanistan,South Asia,31.688299,64.416763,1,0,Armed Assault,Military,Taliban,Firearms,-99,3,0,3,5
2014,167,Russia,Eastern Europe,46.964791,142.725341,1,0,Armed Assault,Religious Figures/Institutions,Individual,Firearms,1,2,0,0,6
2014,95,Iraq,Middle East & North Africa,33.774345,44.580871,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1.66
2014,95,Iraq,Middle East & North Africa,33.774345,44.580871,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.774345,44.580871,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1.67
2014,95,Iraq,Middle East & North Africa,33.747751,44.629158,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,-99,1,0,0,1
2014,4,Afghanistan,South Asia,32.154106,63.427795,1,0,Bombing/Explosion,Military,Taliban,Explosives/Bombs/Dynamite,-99,7,0,0,6
2014,153,Pakistan,South Asia,33.931432,71.487093,0,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.880964,44.620763,1,0,Armed Assault,Police,Islamic State of Iraq and the Levant (ISIL),Firearms,-99,6,0,0,0
2014,4,Afghanistan,South Asia,33.178378,68.783957,1,1,Bombing/Explosion,Government (General),Taliban,Explosives/Bombs/Dynamite,1,1,0,1,11
2014,92,India,South Asia,17.941971,81.103753,1,0,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite,-99,2,0,0,8
2014,95,Iraq,Middle East & North Africa,35.27323,43.914966,1,0,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,95,Iraq,Middle East & North Africa,33.390006,44.365576,0,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.054977,44.352032,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,6
2014,95,Iraq,Middle East & North Africa,33.389934,44.460652,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,2,0,0,7
2014,200,Syria,Middle East & North Africa,35.358908,36.797244,1,0,Armed Assault,Military,Al-Nusrah Front,Incendiary,-99,40,0,,
2014,228,Yemen,Middle East & North Africa,13.966667,44.166667,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,153,Pakistan,South Asia,34.150055,72.389282,1,0,Assassination,Government (General),Unknown,Unknown,-99,1,0,0,0
2014,92,India,South Asia,9.919267,78.132699,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,28.421156,70.298874,1,0,Bombing/Explosion,Utilities,Baloch Republican Army (BRA),Explosives/Bombs/Dynamite,-99,0.33,0,0,0
2014,153,Pakistan,South Asia,28.421156,70.298874,1,0,Bombing/Explosion,Utilities,Baloch Republican Army (BRA),Explosives/Bombs/Dynamite,-99,0.33,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,6.297885,7.933992,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,People's Democratic Party (PDP),Firearms,6,0,0,0,1
2014,147,Nigeria,Sub-Saharan Africa,6.134073,8.102923,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,People's Democratic Party (PDP),Firearms,6,0,0,0,0
2014,92,India,South Asia,25.440484,81.838478,1,0,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,30.470624,33.613632,0,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.080233,44.25481,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,6
2014,95,Iraq,Middle East & North Africa,34.192537,43.886423,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,95,Iraq,Middle East & North Africa,34.192537,43.886423,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,5
2014,95,Iraq,Middle East & North Africa,35.402438,44.3402,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.434548,43.306526,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,2
2014,95,Iraq,Middle East & North Africa,34.881046,44.620662,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.107707,44.610397,1,0,Armed Assault,Police,Unknown,Firearms,-99,1,0,0,2
2014,95,Iraq,Middle East & North Africa,33.337792,43.596705,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,36.322624,41.864976,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,,0,0,
2014,95,Iraq,Middle East & North Africa,32.559761,41.919647,1,0,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,-99,,0,0,
2014,95,Iraq,Middle East & North Africa,32.559761,41.919647,1,0,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,-99,,0,0,
2014,153,Pakistan,South Asia,34.004791,71.544714,1,1,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,5,0,1,5
2014,153,Pakistan,South Asia,33.552161,71.088023,1,0,Armed Assault,Educational Institution,Unknown,Firearms,2,3,0,0,0
2014,153,Pakistan,South Asia,34.111307,71.162267,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,113,Libya,Middle East & North Africa,32.8802,13.19,1,0,Hostage Taking (Kidnapping),Journalists & Media,Unknown,Explosives/Bombs/Dynamite,5,0,0,0,0
2014,153,Pakistan,South Asia,29.528359,68.134975,1,0,Bombing/Explosion,Military,Baloch Liberation Army (BLA),Explosives/Bombs/Dynamite,-99,0,0,0,17
2014,182,Somalia,Sub-Saharan Africa,2.044739,45.325416,1,0,Bombing/Explosion,Business,Al-Shabaab,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,182,Somalia,Sub-Saharan Africa,2.044739,45.325416,0,0,Assassination,Government (General),Al-Shabaab,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,34.012952,71.606517,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,2,1,0,0,0
2014,95,Iraq,Middle East & North Africa,36.339189,43.13536,0,0,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,33.326225,44.370292,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,0
2014,95,Iraq,Middle East & North Africa,33.354802,44.391023,0,0,Assassination,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,34.09099,71.145752,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,34.533056,69.166112,1,1,Bombing/Explosion,Military,Hizb-I-Islami,Explosives/Bombs/Dynamite,-99,3,2,1,6
2014,153,Pakistan,South Asia,24.952912,66.975033,1,0,Armed Assault,Business,Unknown,Firearms,2,2,0,0,0
2014,4,Afghanistan,South Asia,31.657765,64.214718,1,0,Bombing/Explosion,Unknown,Taliban,Explosives/Bombs/Dynamite,3,3,0,3,0
2014,104,Kenya,Sub-Saharan Africa,-4.188921,39.588626,1,0,Armed Assault,Police,Al-Shabaab,Firearms,-99,0,0,0,2
2014,195,Sudan,Sub-Saharan Africa,14.146568,24.533174,1,0,Armed Assault,Government (Diplomatic),Unknown,Firearms,7,0,0,0,2
2014,205,Thailand,Southeast Asia,13.763979,100.500771,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,6
2014,95,Iraq,Middle East & North Africa,31.047346,46.259941,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,153,Pakistan,South Asia,32.975101,69.699264,1,0,Armed Assault,Military,Unknown,Firearms,-99,,0,,1
2014,153,Pakistan,South Asia,32.907906,69.758374,1,0,Armed Assault,Military,Tehrik-i-Taliban Pakistan (TTP),Firearms,-99,1,0,1,0
2014,160,Philippines,Southeast Asia,9.944705,123.960034,1,0,Assassination,Government (General),Unknown,Firearms,2,1,0,0,1
2014,95,Iraq,Middle East & North Africa,33.3,44.4,1,0,Bombing/Explosion,Journalists & Media,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,34.986134,69.656488,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,1,0,0
2014,160,Philippines,Southeast Asia,6.759496,125.350978,1,0,Bombing/Explosion,Military,New People's Army (NPA),Explosives/Bombs/Dynamite,-99,0,0,0,8
2014,92,India,South Asia,24.793592,93.921175,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,23.850399,84.11557,0,0,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,30.55503,33.77642,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,12.754318,44.860942,1,0,Armed Assault,Military,Unknown,Firearms,-99,3,0,1,1
2014,153,Pakistan,South Asia,24.916667,67.033333,1,0,Armed Assault,Business,Unknown,Firearms,-99,1,0,0,0
2014,153,Pakistan,South Asia,34.144223,72.378468,1,0,Assassination,Police,Unknown,Unknown,-99,1,0,0,0
2014,104,Kenya,Sub-Saharan Africa,-1.299191,36.761008,1,0,Hostage Taking (Kidnapping),Educational Institution,Unknown,Melee,30,1,0,0,41
2014,153,Pakistan,South Asia,34.214243,71.753431,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,29.142127,69.100003,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,153,Pakistan,South Asia,29.01674,68.944561,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,153,Pakistan,South Asia,29.142127,69.100003,0,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,30.182971,66.998734,1,0,Assassination,Police,Baloch Waja Liberation Army (BWLA),Firearms,-99,1,0,0,0
2014,4,Afghanistan,South Asia,34.449008,70.497569,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,92,India,South Asia,25.215735,90.566519,0,0,Assassination,Government (General),Garo National Liberation Army,Firearms,2,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.416862,44.272808,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,153,Pakistan,South Asia,24.95,66.966667,0,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,2,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,11.181011,13.752537,1,0,Armed Assault,Private Citizens & Property,Boko Haram,Firearms,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.122998,13.791547,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.469069,13.758721,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.819152,13.208902,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.650023,14.103274,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.134261,13.87221,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
2014,147,Nigeria,Sub-Saharan Africa,11.879724,13.28294,1,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,,0,0,
